,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
8364,8376,"['GN2503', 'GN2501', 'GN2504', 'GN0301']",20150720,CUSHION,2330193,[792822],CUSHION,GN2500,['소나무 (SONAMOO)'],8376
8423,8435,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20110314,왜 (Keep Your Head Down) REPACKAGE `이것만은 알고 가`,1201353,[108316],RUMOR,GN2500,['동방신기 (TVXQ!)'],8435
8426,8438,"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20120131,Grown-Up,2072048,[226490],애인이 돼 주길 바래요,GN2500,['FTISLAND (FT아일랜드)'],8438
8427,8439,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160526,WINDY DAY,2687152,[857994],KNOCK KNOCK,GN2500,['오마이걸'],8439
8505,8517,"['GN2502', 'GN0401', 'GN2501', 'GN0402']",20200306,NCT #127 Neo Zone - The 2nd Album,10391380,[991413],Day Dream (白日夢),GN2500,['NCT 127'],8517
8634,8646,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20120403,Born TO Beat,2104986,[647971],Born TO Beat,GN2500,['비투비'],8646
8646,8658,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20141121,Piano Man,2291790,[750053],Piano Man (Inst.),GN2500,['마마무 (Mamamoo)'],8658
8824,8836,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20200203,reminiscence,10383682,[2631992],DUN DUN,GN2500,['EVERGLOW (에버글로우)'],8836
8965,8977,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20070125,Winter Story 2006~2007,342795,[100078],Sun Flower~ Happy Birthday~,GN2500,['신화'],8977
9156,9168,"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20180824,LOVE YOURSELF 結 `Answer`,10197480,[672375],Best Of Me,GN2500,['방탄소년단'],9168
9263,9275,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20150317,The 1st Mini Album `Ice Cream Cake`,2309156,[780066],Somethin Kinda Crazy,GN2500,['Red Velvet (레드벨벳)'],9275
9306,9318,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170222,Winter Dream,10040723,[945766],붙잡았어야 해,GN2500,['아스트로 (ASTRO)'],9318
9369,9381,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170104,From. 우주소녀,10028121,[943959],Baby Come To Me,GN2500,['우주소녀'],9381
9443,9455,"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20181022,ARE YOU THERE? - The 2nd Album Take.1,10214762,[791216],어디서 뭐해,GN2500,['몬스타엑스'],9455
9463,9475,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190227,Slow dance,10255568,[52611],Magic,GN2500,['박유천'],9475
9504,9516,"['GN2502', 'GN0401', 'GN0403', 'GN2501', 'GN0402']",20170612,태일X세정 Single (좋아한다 안 한다),10070260,[670611],좋아한다 안 한다 (Duet. 세정 of 구구단) (Prod. 박경),GN2500,['태일 (블락비)'],9516
9610,9622,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20181030,JBJ95 1st MINI ALBUM `HOME`,10217476,[2399974],LOVE DIVE,GN2500,['JBJ95'],9622
9615,9627,"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20180914,We Young,10204604,"[672857, 672858]",We Young (Inst.),GN2500,"['찬열 (CHANYEOL)', '세훈 (SEHUN)']",9627
9686,9698,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20150713,Reality,2327888,[476181],Betting,GN2500,['인피니트'],9698
9747,9759,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150528,Question,2320297,[839579],숨바꼭질,GN2500,['CLC'],9759
9813,9825,"['GN0401', 'GN2502', 'GN2501']",20160411,Blooming Period,2678718,[532201],Toy,GN2500,['블락비 (Block B)'],9825
9816,9828,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20161109,REMEMBER,10013516,[412000],TIAMO (Chinese Ver.),GN2500,['티아라'],9828
9880,9892,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20130607,The 1st Mini Album `Trap`,2188038,[710006],I Would,GN2500,['헨리 (HENRY)'],9892
9938,9950,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190819,THE BOYZ 4th MINI ALBUM [DREAMLIKE],10319189,[1816126],SUMMER TIME,GN2500,['더보이즈 (THE BOYZ)'],9950
9968,9980,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20070618,The 2nd Asia Tour Concert `O` Live Album,352834,[108316],Tri-Angle (Feat. 장리인),GN2500,['동방신기 (TVXQ!)'],9980
9983,9995,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20191223,‘The ReVe Festival’ Finale,10368053,[780066],In & Out,GN2500,['Red Velvet (레드벨벳)'],9995
10020,10032,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180530,beauty&thebeat,10171806,[2189513],love4eva (Feat. Grimes),GN2500,['이달의 소녀 yyxy'],10032
10066,10078,"['GN0401', 'GN2502', 'GN2501']",20100819,Solar (인터내셔널 릴리즈 앨범),1000016,[247621],Solar (Intro),GN2500,['태양'],10078
10097,10109,"['GN2502', 'GN2501', 'GN2504', 'GN0301']",20161213,MADE,10022709,[198094],LOSER,GN2500,['BIGBANG'],10109
10208,10220,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20161107,MEMORY,10012900,[750053],기대해도 좋은 날,GN2500,['마마무 (Mamamoo)'],10220
10293,10305,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20170220,TWICEcoaster : LANE 2,10040060,[905701],ONE IN A MILLION,GN2500,['TWICE (트와이스)'],10305
10312,10324,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20180417,NEW MOON,10158979,[1910321],부를게,GN2500,['JBJ'],10324
10444,10456,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20170209,The First - The 1st Single Album,10037206,[1066419],最後的初戀 (My First and Last),GN2500,['NCT DREAM'],10456
10447,10459,"['GN2503', 'GN2501', 'GN2506', 'GN0101', 'GN0201']",20170327,GIRL`S DAY EVERYDAY #5,10049173,[482762],I`ll Be Yours (Inst.),GN2500,['걸스데이'],10459
10489,10501,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20180822,KIM SUNG KYU 1st Solo Concert Live [Shine],10196446,[672262],Alive,GN2500,['김성규'],10501
10533,10545,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20141222,EXOLOGY CHAPTER 1: THE LOST PLANET,2296229,[724619],Let Out The Beast,GN2500,['EXO'],10545
10556,10568,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20200212,UNIVERSE : THE BLACK HALL,10387137,[1201990],도망가자 (HAPPINESS KR Ver.),GN2500,['펜타곤'],10568
10559,10571,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20010809,2001 God Live Concert,1059362,[100007],관찰,GN2500,['god'],10571
10565,10577,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20180917,Present : YOU,10202720,[751059],Lullaby (Inst.),GN2500,['GOT7 (갓세븐)'],10577
10780,10792,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20120409,`MAMA` EXO-K The 1st Mini Album,2108026,[625511],너의 세상으로 (Angel),GN2500,['EXO-K'],10792
10830,10842,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160530,NU.CLEAR,2687699,[839579],아니야 (No Oh Oh),GN2500,['CLC'],10842
10896,10908,"['GN2502', 'GN0401', 'GN0403', 'GN2501']",20161010,WINGS,10004707,[672375],Begin,GN2500,['방탄소년단'],10908
10948,10961,"['GN2503', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20170118,소나기,10032040,[960251],소나기,GN2500,['아이오아이 (I.O.I)'],10961
11079,11093,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190412,MAP OF THE SOUL : PERSONA,10273641,[672375],작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),GN2500,['방탄소년단'],11093
11265,11279,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20060315,Shinhwa 2005 Japan Tour Live,315493,[100078],Hero,GN2500,['신화'],11279
11295,11309,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190604,SPECIAL ALBUM [For the Summer],10293846,[943959],우리끼리,GN2500,['우주소녀'],11309
11367,11381,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190419,Everybody Ready?,10276312,[534360],Everybody Ready? (Inst.),GN2500,['Apink (에이핑크)'],11381
11530,11544,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190619,Cl&#233; 2 : Yellow Wood,10297952,[2006344],Mixtape#3,GN2500,['Stray Kids (스트레이 키즈)'],11544
11549,11563,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20080724,Find,390243,[170541],넌 나의 천국,GN2500,['SS501'],11563
11763,11777,"['GN2503', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20080922,The Wonder Years - Trilogy,398026,[217764],Nobody,GN2500,['원더걸스'],11777
11783,11797,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20131002,Very Good,2201942,[532201],빛이 되어줘,GN2500,['블락비 (Block B)'],11797
11828,11842,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170226,Lovelyz 2nd Album `R U Ready?`,10041929,[789331],Cameo,GN2500,['러블리즈'],11842
11834,11848,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20160801,내 얘길 들어봐,2701080,[857994],한여름의 크리스마스,GN2500,['오마이걸'],11848
11867,11881,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20110405,4Minutes Left,1235959,[417985],모르는 척,GN2500,['4minute'],11881
11892,11906,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20140113,Who Am I,2225831,[535440],Amazing,GN2500,['B1A4'],11906
11895,11909,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20141222,EXOLOGY CHAPTER 1: THE LOST PLANET,2296229,[724619],XOXO (Kisses & Hugs),GN2500,['EXO'],11909
11913,11927,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20041011,Tri-Angle,43185,[108316],Tri-Angle (Extended Ver.) (Feat. BoA & The Trax),GN2500,['동방신기 (TVXQ!)'],11927
12108,12122,"['GN2503', 'GN2501', 'GN0101', 'GN2505']",20020901,Miracle,16713,[2165],Share Your Heart (With Me),GN2500,['보아 (BoA)'],12122
12148,12162,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20140324,Broken,2241522,[436980],열쇠,GN2500,['엠블랙'],12162
12150,12164,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170614,What`s my name?,10071145,[412000],Reload,GN2500,['티아라'],12164
12337,12352,"['GN2502', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20110314,무지개 (후쿠야마 마사하루 리메이크),1202351,[436981],무지개 (후쿠야마 마사하루 리메이크),GN2500,['비스트'],12352
12404,12419,"['GN0401', 'GN2502', 'GN2501', 'GN0402']",20181102,DON`T MESS UP MY TEMPO - The 5th Album,10218750,[724619],가끔 (With You),GN2500,['EXO'],12419
12478,12493,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20090730,Revolution,616053,[222128],마법,GN2500,['카라'],12493
12536,12551,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20151110,Chained Up,2649810,[672560],Mistress (Intro),GN2500,['VIXX (빅스)'],12551
12692,12707,"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20160328,Remember that,2675661,[647971],Killing Me,GN2500,['비투비'],12707
12742,12757,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20171016,Brother Act.,10102658,[647971],새빨간 거짓말,GN2500,['비투비'],12757
12858,12873,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20130411,2011 Girls Generation Tour,2181275,[228069],첫눈에... (Snowy Wish),GN2500,['소녀시대 (GIRLS` GENERATION)'],12873
12860,12875,"['GN0401', 'GN2503', 'GN0403', 'GN2501']",20160226,Melting,2669407,[750053],Just,GN2500,['마마무 (Mamamoo)'],12875
12909,12924,"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20170719,JUNG YONG HWA 1ST MINI ALBUM DO DISTURB,10080825,[20908],대답하지 마 (Not Anymore),GN2500,['정용화 (CNBLUE)'],12924
12966,12981,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20110218,Teen Top Supa Luv,1177753,[483581],Supa Luv A - Rex Remix,GN2500,['틴탑'],12981
13022,13037,"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20140602,FIRST HOMME,2258978,[449941],비틀비틀,GN2500,['제국의아이들 (ZE:A)'],13037
13198,13213,['GN0201'],20190115,TREASURE EP.2 : Zero To One,10240858,[2398260],"HALA HALA (Hearts Awakened, Live Alive)",GN2500,['ATEEZ (에이티즈)'],13213
13222,13237,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20130425,`No.1` 리패키지 스페셜 에디션,2182980,[483581],배아파 (Jealousy),GN2500,['틴탑'],13237
13295,13310,"['GN2502', 'GN0601', 'GN2501', 'GN0606']",20160330,DAYDREAM,2676264,[894864],Hunt,GN2500,['DAY6 (데이식스)'],13310
13489,13504,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160406,Fresh Adventure,2677681,[783462],3 Strike Out,GN2500,['라붐 (LABOUM)'],13504
13526,13542,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140317,100% 2nd Mini Album `BANG The BUSH`,2241726,[697486],심장이 뛴다,GN2500,['백퍼센트'],13542
13549,13565,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170921,잘 지내?,10098206,[672543],잘 지내? (Feat. JUSTHIS),GN2500,['니엘'],13565
13706,13723,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20160704,Love&Letter Repackage Album,2695228,[861436],사랑쪽지 (Love Letter),GN2500,['세븐틴'],13723
13724,13741,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150413,AH YEAH,2313635,[630454],위아래,GN2500,['EXID'],13741
13755,13772,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160427,에이프릴(APRIL) 2nd Mini Album `Spring`,2681814,[882818],M.F.B.F. (내 미래의 남자친구에게),GN2500,['에이프릴 (APRIL)'],13772
13762,13779,"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20160323,병,2674763,[868679],병 (Feat. PLEDIS GIRLZ),GN2500,['Vernon (SEVENTEEN)'],13779
13801,13818,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120523,빙글빙글,2124848,[412000],빙글빙글,GN2500,['티아라'],13818
13943,13960,"['GN0205', 'GN2501', 'GN2506', 'GN0201']",20170603,PRODUCE 101 - 35 Boys 5 Concepts,10068359,[1758622],I Know You Know,GN2500,['월하소년 (月下少年)'],13960
14085,14104,"['GN2502', 'GN2501', 'GN0302', 'GN2504', 'GN0301']",20191108,RAVI 3RD EP [LIMITLESS] PART.1,10349191,[673448],ZOMBIE (Prod. Flash Note),GN2500,['라비(RAVI)'],14104
14114,14133,"['GN0401', 'GN2503', 'GN0403', 'GN0402', 'GN2501']",20150330,Colors,2311419,[481481],한걸음,GN2500,['미쓰에이'],14133
14135,14154,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20070125,Winter Story 2006~2007,342795,[100078],Girls Exclusive (Korean Ver.),GN2500,['신화'],14154
14253,14273,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20101210,Ellythm,1093712,[26265],리듬속으로,GN2500,['서인영'],14273
14291,14311,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20150529,SEVENTEEN 1st Mini Album `17 CARAT`,2320582,[861436],Ah Yeah,GN2500,['세븐틴'],14311
14325,14345,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20200226,JACKPOT,10390342,[1704756],해봐 (Like I do),GN2500,['엘리스 (ELRIS)'],14345
14357,14377,"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20130410,두 번째 고백,2180892,[647971],두 번째 고백 (Inst.),GN2500,['비투비'],14377
14405,14425,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20060626,Click-B Remake Album `Smile`,320944,[100070],언젠가는,GN2500,['클릭비 (Click-B)'],14425
14485,14505,"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20140410,The Origin,2250447,[476181],Real Story (Inst.),GN2500,['인피니트'],14505
14515,14535,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20191021,꿈의 장: MAGIC,10341654,[2632253],Angel Or Devil,GN2500,['투모로우바이투게더'],14535
14548,14568,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170222,SKETCHBOOK,10040797,[697486],어느 날,GN2500,['백퍼센트'],14568
14553,14573,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20200129,Golden Child 1st Album Repackage [Without You],10380590,[1907513],Without You,GN2500,['골든차일드'],14573
14632,14652,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20120706,BUBIBU,2136600,[534360],BUBIBU (Remix Ver.) (Inst.),GN2500,['Apink (에이핑크)'],14652
14639,14660,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20171108,the Fillette,10109560,[994122],소복소복 (Feat. 예지 of 피에스타),GN2500,['김소희'],14660
14668,14689,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120515,Tarantallegra,2123615,[52607],Fever,GN2500,['XIA (준수)'],14689
14724,14745,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20200217,BLOOM*IZ,10389281,[2398653],PINK BLUSHER,GN2500,['IZ*ONE (아이즈원)'],14745
14799,14820,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20160629,넘나 좋은 것,2694420,[792822],SUGAR BABY,GN2500,['소나무 (SONAMOO)'],14820
14830,14851,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120201,The 1st Asia Tour Concert Album `SHINee WORLD`,2072846,[247639],줄리엣 (Juliette) (Rearranged),GN2500,['SHINee (샤이니)'],14851
14877,14899,"['GN2502', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20081105,Remember,405351,[198094],마지막 인사 (Remix),GN2500,['BIGBANG'],14899
14893,14916,"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20190627,G1,10300827,[1682],HOW WE DO,GN2500,['은지원'],14916
14948,14971,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120730,Sky High,2138798,[674297],Sky High,GN2500,['크로스진 (CROSS GENE)'],14971
14987,15011,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20190515,WE,10285396,[775197],동물의 왕국,GN2500,['WINNER'],15011
15135,15159,"['GN2502', 'GN0601', 'GN2501', 'GN0605']",20081023,First Island (Live Album),399284,[226490],행복합니다,GN2500,['FTISLAND (FT아일랜드)'],15159
15384,15408,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170106,NCT #127 LIMITLESS - The 2nd Mini Album,10028650,[991413],Good Thing,GN2500,['NCT 127'],15408
15492,15516,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20130718,Unbreakable,2193398,[253518],Unbreakable (Feat. Jay Park),GN2500,['김현중'],15516
15621,15645,"['GN2502', 'GN2501', 'GN0101', 'GN2505']",20070125,Winter Story 2006~2007,342795,[100078],Weak~Kimiwo Nakushite / Weak~君を失くして,GN2500,['신화'],15645
15662,15686,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20170313,FLIGHT LOG : ARRIVAL,10045314,[751059],Shopping Mall,GN2500,['GOT7 (갓세븐)'],15686
15671,15695,"['GN2503', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20020423,Baby V.O.X Special Album,16345,[100032],Bad Boy,GN2500,['베이비 복스'],15695
15690,15714,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20040611,My Name,34891,[2165],Etude,GN2500,['보아 (BoA)'],15714
15822,15846,"['GN2502', 'GN2501', 'GN0303', 'GN2504', 'GN0301']",20130111,FLY HIGH,2172287,[715422],니가 없을 때 (Feat. Zion.T),GN2500,['인피니트H'],15846
15911,15935,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120703,DAY BY DAY,2133148,[412000],HUE,GN2500,['티아라'],15935
15959,15983,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20110707,Everyday,1328051,[482762],잘해줘봐야 (Nothing Lasts Up),GN2500,['걸스데이'],15983
15987,16011,"['GN2502', 'GN0401', 'GN0403', 'GN2501']",20190304,I Wanna Be - The 1st Album Repackage,10256412,[614026],I Will Fight (Feat. 빈첸 (VINXEN)),GN2500,['키 (KEY)'],16011
15999,16023,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20171025,EXO PLANET #3 -The EXO`rDIUM(dot)- Live Album,10105654,[724619],으르렁 (Growl),GN2500,['EXO'],16023
16025,16049,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20140108,The 7th Mini Album `B.B.B`,2225094,[514619],Rewind,GN2500,['달샤벳'],16049
16058,16082,"['GN2503', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20020731,2집 Again,16566,[101487],1492...(ㅜ.ㅜ;),GN2500,['쥬얼리'],16082
16083,16108,"['GN0401', 'GN2502', 'GN0403', 'GN2501']",20180723,ANOTHER,10187546,[1907398],I Wonder (PROD. Joombas),GN2500,['정세운'],16108
16137,16162,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20100909,To Anyone,1017253,[406712],Please Don`t Go,GN2500,['2NE1'],16162
16161,16186,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180509,YONG JUN HYUNG 1ST ALBUM `GOODBYE 20`s`,10165290,[243232],FEEL UR LOVE,GN2500,['용준형'],16186
16287,16313,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20160620,이 곳,2692246,[548641],역시 혹시 다시,GN2500,['달수빈'],16313
16300,16326,"['GN2502', 'GN2501', 'GN2506', 'GN0201']",20180905,THE BOYZ 1st Single Album [THE SPHERE],10201311,[1816126],지킬게 (KeePer) (Prod. 박경),GN2500,['더보이즈 (THE BOYZ)'],16326
16364,16391,"['GN2502', 'GN2505', 'GN2501', 'GN0101', 'GN0103']",19990900,Com` Back,5362,[100052],Missing You,GN2500,['젝스키스'],16391
16629,16658,"['GN0401', 'GN2502', 'GN2501', 'GN0402']",20140912,MIX & MATCH,2281701,[785222],기다려,GN2500,['TEAM B'],16658
16654,16683,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20120329,Painkiller,2101807,[615471],No More,GN2500,['스피카'],16683
16676,16705,"['GN2502', 'GN0401', 'GN2501', 'GN0402']",20180312,Eyes On You,10143538,[751059],너 하나만 (Feat. 효린),GN2500,['GOT7 (갓세븐)'],16705
16789,16818,"['GN2503', 'GN2501', 'GN2506', 'GN0201']",20020423,Baby V.O.X Special Album,16345,[100032],배신,GN2500,['베이비 복스'],16818
16791,16820,"['GN2502', 'GN2501', 'GN0204', 'GN2506', 'GN0201']",20080411,U.R. My Song,375863,[173323],You,GN2500,['파란'],16820
16879,16908,"['GN2503', 'GN0105', 'GN2501', 'GN0101', 'GN2505']",20170113,악몽 (惡夢),10031121,[1284664],Emotion (소원 하나),GN2500,['드림캐쳐'],16908
17004,17033,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20180410,꿈으로 물들다,10156659,[2006003],너에게 물들어,GN2500,['형섭X의웅'],17033
17179,17208,"['GN0401', 'GN2502', 'GN2501']",20171016,MOVE - The 2nd Album,10102640,[629371],MOVE,GN2500,['태민 (TAEMIN)'],17208
17193,17223,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160222,CARNIVAL,2668302,[623451],Feel So Good,GN2500,['B.A.P'],17223
17263,17294,"['GN0105', 'GN2505', 'GN2501', 'GN0101', 'GN2503']",20180716,[Re:Flower] PROJECT #5,10185269,[630454],하나보단 둘 (2018 Remastered Ver.),GN2500,['EXID'],17294
17333,17365,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20160217,Q is.,2667560,[640891],사실 말야,GN2500,['뉴이스트'],17365
17383,17415,"['GN2503', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20170102,Remember - S.E.S. 20th Anniversary Special Album,10027427,[100016],한 폭의 그림 (Paradise),GN2500,['S.E.S.'],17415
17411,17443,"['GN2502', 'GN0205', 'GN2501', 'GN2506', 'GN0201']",20141215,DSP Special Album `White Letter`,2295201,[672551],연인처럼 (Feat. 오종혁),GN2500,['A-JAX'],17443
