,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
98128,98295,"['GN2701', 'GN2703']",20180525,No Boundaries,10170199,"[495072, 531837, 687143]",Unbreakable,GN2700,"['Aly & Fila', 'Roger Shah', 'Susana']",98295
99357,99528,['GN2701'],20200214,One Night Love (Leo Salom Remix),10388123,"[455684, 1245128]",One Night Love (Leo Salom Remix),GN2700,"['Alexander Brown', 'JFMee']",99528
100045,100218,[],20191129,Shake It,10368650,"[552333, 2610525]",Shake It,GN2700,"['Tujamo', 'No SIGNE']",100218
100618,100792,['GN2701'],20191129,Feel The Light (Download Ver.),10358876,[1285043],Feel The Light,GN2700,['Beauz'],100792
100774,100948,"['GN2701', 'GN2703', 'GN2704']",20190528,Better Place (Feat. TATA),10290360,[762175],Better Place (Feat. TATA),GN2700,['Tomas Heredia'],100948
100967,101141,"['GN2701', 'GN2703']",20190628,Absentia,10300688,[2401168],Absentia,GN2700,['HGHLND'],101141
101653,101830,['GN2701'],20191206,Let Your Love,10361382,[1957612],Let Your Love,GN2700,['Sammy Porter'],101830
101792,101970,"['GN2701', 'GN2703', 'GN2704']",20080610,In Search Of Sunrise 7 - Asia,583168,[32887],Casa Grande,GN2700,['Tiesto'],101970
102407,102585,['GN2701'],20200117,Truly,10376470,[2732992],Alive,GN2700,['Enkode'],102585
102480,102658,"['GN2701', 'GN2703']",20181005,Another Way,10209140,[1627895],Another Way,GN2700,['Akkadia'],102658
102821,102999,['GN2701'],20190426,Stitch Em Up - The Remixes,10277906,"[779074, 2203425]",Stitch Em Up (Nøt Dilløn Remix),GN2700,"['Frank Walker', 'Justin Jesso']",102999
102874,103052,['GN2701'],20200327,Go Up,10408389,"[2861586, 2642532]",Go Up,GN2700,"['BLEM', 'ILY']",103052
103092,103270,['GN1101'],20200121,Footprints Remixes,10377737,"[368646, 860886]",Footprints (Mokita Remix),GN2700,"['Morgan Page', 'Haliene']",103270
103548,103727,['GN2701'],20190426,Ultra Music Festival 2019,10278205,[827499],OVERLOAD (feat. Micah Martin),GN2700,['Kayzo'],103727
104624,104805,['GN2701'],20191122,Million Moments,10355832,[2066670],Million Moments,GN2700,['Tiscore'],104805
105167,105349,"['GN2701', 'GN2703', 'GN2704']",20191031,Therapy,10344605,[698611],Therapy (Feat. Charlott Boss),GN2700,['Timmy Trumpet'],105349
105187,105369,"['GN2701', 'GN2703']",20190626,Humanity (NCS),10300733,[2736740],Humanity,GN2700,['Max Brhon'],105369
105845,106027,"['GN2701', 'GN2703']",20190304,Blame (Remixes),10256021,[792197],Blame,GN2700,['Party Favor'],106027
105857,106039,"['GN2701', 'GN2703', 'GN2704']",20181213,ASOT 893 - A State Of Trance Episode 893,10232391,[257418],GG (ASOT 893),GN2700,['deadmau5'],106039
105926,106109,['GN1101'],20200316,Don&#39;t Let Get You Down (Album Ver),10402911,[2118884],Tonight,GN2700,['Wajatta'],106109
106617,106801,['GN2701'],20181228,What Do We Do (The Remixes),10237399,[1866531],What Do We Do (Avantic Remix),GN2700,['Boye & Sigvardt'],106801
106943,107127,"['GN2701', 'GN2703']",20190902,Drip,10323725,"[856938, 713154]",Drip,GN2700,"['Boombox Cartel', 'Dillon Francis']",107127
107170,107354,"['GN2701', 'GN2703', 'GN2704']",20190426,Are You Lonely (feat. IS&#193;K),10278346,"[487524, 943471]",Are You Lonely (feat. IS&#193;K),GN2700,"['Steve Aoki', 'Alan Walker']",107354
107190,107374,"['GN2701', 'GN2703', 'GN2704']",20181019,Find Your Harmony Radioshow #125,10213567,[251802],Warrior (FYH 125) [Classic Selection] (Luke Bond Remix),GN2700,['Warrior'],107374
107716,107901,['GN2701'],20200124,Operation Unicorn (Streaming Ver.),10379553,[726376],Operation Unicorn,GN2700,['Jay Hardway'],107901
108713,108899,['GN2701'],20160520,Mayday,10355423,[260679],Rock the Bells,GN2700,['Boys Noize'],108899
109087,109273,['GN2701'],20190927,Rogue,10332130,[857464],Rogue,GN2700,['DRYM'],109273
109426,109612,['GN2701'],20191025,Go Solo (feat. Tom Rosenthal),10351852,[861670],Go Solo (feat. Tom Rosenthal),GN2700,['Zwette'],109612
109853,110039,['GN1101'],20200316,Feels Like,10403165,[1901650],Feels Like,GN2700,['Kandi & Fitch'],110039
110195,110382,"['GN2701', 'GN2703']",20190125,Lookin` For A Boy,10245505,[2621690],Lookin` For A Boy (Radio Edit),GN2700,['Sun'],110382
110786,110976,"['GN2701', 'GN2704']",20200117,Make It To Heaven (with Raye) [Rework],10377104,"[182123, 732548]",Make It To Heaven (with Raye) [Rework],GN2700,"['David Guetta', 'Morten']",110976
112504,112700,"['GN2701', 'GN2703']",20190329,Heartbeat,10267191,"[29887, 491082]",Heartbeat (Original Mix),GN2700,"['ATB', 'Markus Schulz']",112700
113026,113223,['GN2701'],20200214,What U R,10388175,[1004589],What U R,GN2700,['Eskei83'],113223
113693,113892,['GN2701'],20191213,Midnight Snacks (Part 1),10363369,[872840],100 Times (VIP),GN2700,['Jax Jones'],113892
114352,114551,['GN2701'],20190726,Nights With Ruby,10311342,[1640781],Shelter (Feat. N&#239;ka),GN2700,['SACHI'],114551
114497,114696,['GN1101'],20200218,1995,10390169,[1702836],1995 (Original Mix),GN2700,['Raven & Kreyn'],114696
114519,114718,['GN2701'],20190920,San Frandisco,10330056,[895179],Take It,GN2700,['Dom Dolla'],114718
114831,115030,"['GN2701', 'GN2703', 'GN2704']",20080610,In Search Of Sunrise 7 - Asia,583168,[32887],Hua-Hin,GN2700,['Tiesto'],115030
115024,115223,"['GN2701', 'GN2703']",20181023,Mirage (NCS),10214468,[925349],Mirage,GN2700,['Focus Fire'],115223
116182,116381,['GN1101'],20200103,Blue Eyed Demon (NCS),10403740,[2749224],Blue Eyed Demon,GN2700,['ROY KNOX'],116381
119104,119305,"['GN2701', 'GN2703']",20190814,Take All Of Me,10317276,"[626831, 860886]",Take All Of Me,GN2700,"['Andrew Rayel', 'Haliene']",119305
119322,119523,"['GN2701', 'GN2703']",20190222,R U I N,10257226,"[1285422, 2627276]",R U I N,GN2700,"['Ekali', '1788-L']",119523
119616,119817,"['GN2701', 'GN2703', 'GN2704']",20161117,Stand By Me (Feat. Micky Blue),10015907,"[729697, 1229349]",Stand By Me (Feat. Micky Blue),GN2700,"['Vinai', 'Streex']",119817
119734,119935,['GN1101'],20200402,Broken In A Good Way,10411267,[2764637],Broken In A Good Way (Feat.Hayes),GN2700,['YNKKX'],119935
120062,120263,"['GN2701', 'GN2703']",20180123,Black Hole Trance Music 01-18,10131350,"[491082, 187816]",The Spirit Of The Warrior (Transmission 2017 Theme) (Extended Mix),GN2700,"['Markus Schulz', 'Dakota']",120263
120281,120483,"['GN2701', 'GN2704']",20191206,Lost Angeles (Remixes),10360854,[924971],Somebody Out There (Denis First Remix) (feat. Marc E. Bassy),GN2700,['Lost Kings'],120483
120292,120494,"['GN2701', 'GN2703']",20190607,About Me (NCS),10296502,"[726531, 2735306]",About Me,GN2700,"['Koven', 'ROY']",120494
120496,120698,['GN2701'],20200117,Checklist (feat. Chromeo) [Party Pupils Remix],10375613,[773205],Checklist (feat. Chromeo) (Party Pupils Remix) (Feat. Chromeo),GN2700,['MAX'],120698
120891,121093,"['GN2701', 'GN2703']",20181119,Pretender,10223537,[462200],Pretender,GN2700,['Klaas'],121093
122037,122240,['GN2701'],20200327,Poison,10412522,[1627956],Poison,GN2700,['Bhaskar'],122240
122870,123073,['GN1101'],20200225,Wanting More,10393603,[2856166],Wanting More,GN2700,['NFNITI'],123073
122976,123180,['GN2701'],20191018,Bounce Back,10339946,"[721454, 2637514]",Bounce Back,GN2700,"['Flosstradamus', 'Megatone']",123180
123616,123822,"['GN2701', 'GN2703']",20190829,I Know You,10322475,"[979468, 981133]",I Know You,GN2700,"['Nash', 'Michele C']",123822
123705,123911,"['GN2701', 'GN2704']",20030305,Just A Little More Love,580955,[182123],Just A Little More Love (Elektro Edit),GN2700,['David Guetta'],123911
124117,124323,"['GN2701', 'GN2704']",20041214,Guetta Blaster,326961,[182123],In Love With Myself,GN2700,['David Guetta'],124323
124902,125109,['GN2701'],20191115,Only You,10351485,"[1045826, 829426]",Only You,GN2700,"['Hogland', 'Bryan Finlay']",125109
127133,127344,['GN0901'],20200410,Drown (feat. Clinton Kane) (Alle Farben Remix),10415663,"[714465, 2741201, 775026]",Drown (feat. Clinton Kane) (Alle Farben Remix),GN2700,"['Martin Garrix', 'Clinton Kane', 'Alle Farben']",127344
128325,128538,['GN2701'],20191101,Figured You Out,10346221,[1461216],Figured You Out,GN2700,['KVR'],128538
128452,128665,['GN2701'],20191004,La Guitarra (Streaming Ver.),10338676,[2621128],La Guitarra,GN2700,['ANG'],128665
128505,128718,"['GN2701', 'GN2703']",20190516,Interstellar,10287596,[219229],Interstellar,GN2700,['Shogun'],128718
130013,130228,"['GN2701', 'GN2703']",20190109,Alive,10240565,"[711684, 726628]",Alive,GN2700,"['Alan Morris', 'Daniel Garrick']",130228
130704,130919,['GN2701'],20190409,This Is Toolroom 2019,10271586,[849753],Baby Don’t Go (Original mix),GN2700,['Amine Edge & DANCE'],130919
131251,131467,['GN2701'],20200327,Get Together (Streaming Ver.),10412505,"[455705, 2191926]",Get Together,GN2700,"['Bingo Players', 'Oomloud']",131467
131722,131940,['GN2701'],20200313,Hard To Say Goodbye (feat. Chloe Angelides) [Tep No Remix],10407222,"[1285422, 861804]",Hard To Say Goodbye (feat. Chloe Angelides) [Tep No Remix],GN2700,"['Ekali', 'Illenium']",131940
131927,132145,"['GN2701', 'GN2703']",20190128,Pain,10246126,[789758],Pain (Feat. Tyler Shamy),GN2700,['Convex'],132145
132808,133028,"['GN2701', 'GN2703']",20181010,Grotesque Reworked & Remixed 2,10209949,[1049553],Effervesce II (Omar Sherif Remix),GN2700,['Electrovoya'],133028
135013,135236,"['GN2701', 'GN2703']",20190823,Fuego,10320630,[1757524],Fuego,GN2700,['Junkilla'],135236
135055,135278,['GN2701'],20200410,Dancing Next To Me (Syn Cole Remix),10414998,"[637391, 749141]",Dancing Next To Me (Syn Cole Remix),GN2700,"['Greyson Chance', 'Syn Cole']",135278
135527,135750,['GN2701'],20190426,Ultra Music Festival 2019,10278205,[487524],Waste It On Me (feat. BTS) (Steve Aoki The Bold Tender Sneeze Remix),GN2700,['Steve Aoki'],135750
135978,136201,"['GN2701', 'GN2703']",20181010,Grotesque Reworked & Remixed 2,10209949,[469300],Home (Ruddaz Extended Remix) (feat. Discovery),GN2700,['Coast 2 Coast'],136201
138577,138806,"['GN2701', 'GN2703', 'GN2704']",20180202,Patser Bounce,10135402,"[751063, 534141]",Patser Bounce,GN2700,"['Dimitri Vegas & Like Mike', 'Quintino']",138806
139478,139707,"['GN2701', 'GN2703']",20190516,I`m Your Best Fantasy,10285748,"[921362, 746631]",I`m Your Best Fantasy (Feat. Gemma B.) (Tronix DJ Edit),GN2700,"['Tronix DJ', 'Basslouder']",139707
140685,140916,"['GN2701', 'GN2703']",20190816,On The Way To Wonderland,10317850,"[768785, 1069914]",On The Way To Wonderland,GN2700,"['Andy Elliass', 'Rolfiek']",140916
141905,142136,"['GN2701', 'GN2703', 'GN2704']",20080610,In Search Of Sunrise 7 - Asia,583168,[32887],Just A Thought,GN2700,['Tiesto'],142136
142607,142839,['GN2701'],20200218,"Enhanced Best Of 2019, mixed by Disco Fries",10389789,[671531],Forever (VAVO Remix Mixed) (feat. Maline),GN2700,['The Disco Fries'],142839
143201,143436,['GN2701'],20190719,Bright Moments Vol. 1,10308712,[882187],Soldiers of Freedom,GN2700,['Daniel Lopes'],143436
143448,143683,"['GN2701', 'GN2703']",20190621,Make It Hot,10298525,"[520162, 775668]",Make It Hot,GN2700,"['Major Lazer', 'Anitta']",143683
145675,145912,['GN2701'],20200110,The G.O.A.T.,10377144,"[724002, 1384936]",The G.O.A.T.,GN2700,"['Oliver Heldens', 'Mesto']",145912
146374,146612,['GN1101'],20200323,I Like It Loud EP,10409278,"[32887, 782659]",I Like It Loud (feat. Marshall Masters & The Ultimate MC),GN2700,"['Tiesto', 'John Christian']",146612
147210,147450,['GN2701'],20200313,"Read All About It, Pt. III",10402062,[2061176],"Read All About It, Pt. III",GN2700,['Stefan Biniak'],147450
147313,147553,"['GN2701', 'GN2703', 'GN2704']",20080610,In Search Of Sunrise 7 - Asia,583168,[32887],Tanz Der Seele (YOMC Remix),GN2700,['Tiesto'],147553
147695,147936,['GN2701'],20190913,With You - The Remixes,10327499,"[180940, 777099]",With You (Loris Cimino Remix),GN2700,"['Kaskade', 'Meghan Trainor']",147936
148165,148406,"['GN2701', 'GN2703', 'GN2704']",20190508,Children,10281654,"[982708, 462200, 39177]",Children,GN2700,"['Mattn', 'Klaas', 'Roland Clark']",148406
148382,148623,['GN2701'],20190703,Places Like That (NCS),10302293,[2619959],Places Like That,GN2700,['Ascence'],148623
149431,149673,"['GN2701', 'GN2703']",20181224,Clash & Murda,10235859,[649007],Clash,GN2700,['Tommy Walker'],149673
149839,150081,"['GN2701', 'GN2703']",20190111,Anti Mill EP,10240928,[720740],Tuxeedo,GN2700,['Bottai'],150081
150180,150422,['GN2701'],20200320,Mini Game,10404579,[2750997],Mini Game,GN2700,['Almanac'],150422
151239,151483,"['GN2701', 'GN2703']",20190305,Back to Me,10256896,"[2633462, 978906]",Back to Me,GN2700,"['AXYS', 'Ketafere']",151483
151806,152050,['GN2701'],20190416,Feel The Same,10274169,[2621442],Feel The Same,GN2700,['Neon City'],152050
152369,152613,['GN2701'],20200403,We Can Hide Out (Mozambo Remix),10417050,"[874470, 228516]",We Can Hide Out (Mozambo Remix),GN2700,"['Ofenbach', 'Portugal. The Man']",152613
153168,153412,"['GN2701', 'GN2703']",20181030,Facts,10216987,[2400200],Facts,GN2700,['Born I Music'],153412
153770,154014,"['GN2701', 'GN2703']",20200306,Life In a Hole,10399534,[839809],Life In a Hole,GN2700,['Unlike Pluto'],154014
154390,154635,"['GN2701', 'GN2703']",20190117,Flight With You,10243011,[990501],Flight With You,GN2700,['Natalie Gioia'],154635
155643,155889,"['GN2701', 'GN2703']",20190325,Locked Out Of Heaven,10265051,[460182],Locked Out Of Heaven (Feat. Jonathan Mendelsohn) (Dash Berlin 4AM Mix),GN2700,['Dash Berlin'],155889
156097,156343,['GN1101'],20200103,Dare Me (Streaming Ver.),10374828,"[568312, 196300, 891749]",Dare Me,GN2700,"['Nervo', 'Plastik Funk', 'Tim Morrison']",156343
156241,156487,"['GN2701', 'GN2703']",20190426,REDLIGHT (Flosstradamus Remix),10277975,"[784873, 717250]",REDLIGHT (Flosstradamus Remix),GN2700,"['Nghtmre', 'A$AP Ferg']",156487
156578,156824,['GN2701'],20200323,Boomerang,10406314,[2240058],Boomerang,GN2700,['Dave Nazza'],156824
156890,157136,"['GN2701', 'GN2703']",20190604,Seventeen,10293547,[2731115],Seventeen (Radio Edit),GN2700,['CC Project'],157136
157340,157586,"['GN2701', 'GN2703', 'GN2704']",20190131,ASOT 900 - A State Of Trance Episode 900 (Part 1) (Service for Dreamers Special),10247528,[477899],Open End Resource (ASOT 900 - Part 1) (In My Next Life Mix),GN2700,['Andrew Bayer'],157586
157499,157745,['GN2701'],20191212,We Are The City,10363592,[2758649],We Are The City,GN2700,['Cluj All Stars'],157745
158132,158379,['GN2701'],20191101,Bang Bang,10345616,"[767325, 2752634]",Bang Bang,GN2700,"['4B', 'ACRAZE']",158379
159649,159897,['GN2701'],20191206,Youth EP,10361142,[2746137],Flight,GN2700,['Dutchkid'],159897
159904,160152,['GN2701'],20200228,If The World Was Ending (Remixes) (feat Julia Michaels),10395427,[2091191],If The World Was Ending (Marian Hill Remix) ( feat Julia Michaels),GN2700,['JP Saxe'],160152
160304,160553,"['GN2701', 'GN2703', 'GN2704']",20190118,Savage (Streaming Ver.),10247145,"[978854, 1705088]",Savage,GN2700,"['Carta', 'Nick Chou']",160553
160367,160616,"['GN2701', 'GN2703', 'GN2704']",20190408,Live at Tomorrowland Winter 2019,10270927,[43122],Blah Blah Blah (Mixed),GN2700,['Armin Van Buuren'],160616
160403,160652,"['GN2701', 'GN2703']",20191030,Chasing After You,10345184,[2558277],Chasing After You (feat. Jordie Fitzgibbon),GN2700,['Filippin'],160652
160440,160689,['GN2701'],20190426,Ultra Music Festival 2018,10280144,[751508],Stargazing (feat. Justin Jesso) (Kaskade Remix),GN2700,['Kygo'],160689
161105,161355,['GN2701'],20190524,Magnets EP (Download Ver.),10289947,[783931],Post Malone (feat. RANI),GN2700,['Sam Feldt'],161355
161442,161692,['GN2701'],20200306,Won&#39;t Give Up,10398953,[2858142],Won&#39;t Give Up,GN2700,['Sosa UK'],161692
161445,161695,"['GN2701', 'GN2703']",20190719,Show Tracks,10308892,[522441],Mumbai Power (feat. Beam),GN2700,['Skrillex'],161695
161693,161943,"['GN2701', 'GN2703', 'GN2704']",20180928,Diamond Heart,10207345,"[943471, 779763]",Diamond Heart,GN2700,"['Alan Walker', 'Sophia Somajo']",161943
161966,162217,['GN2701'],20160909,Yellow Claw Presents: The Barong Family Album,10354910,"[722823, 734303]",Money Machine (Feat. Tellem),GN2700,"['Yellow Claw', 'Dirtcaps']",162217
162039,162290,"['GN2701', 'GN2703']",20190531,Technique Summer 2019 (100% Drum and Bass),10291365,[698436],Forever,GN2700,['Smooth'],162290
162252,162503,"['GN2701', 'GN2703']",20181102,Crisis,10218518,[2400731],Crisis,GN2700,['Trias'],162503
162257,162508,"['GN2701', 'GN2703']",20190510,Can`t Take It From Me (feat. Skip Marley),10283315,[520162],Can`t Take It From Me (feat. Skip Marley),GN2700,['Major Lazer'],162508
162400,162651,['GN1101'],20200131,Knockout (Da Tweekaz Remix),10383900,[2413339],Knockout (Da Tweekaz Remix),GN2700,['Tungevaag'],162651
162900,163151,['GN1101'],20200207,MTHRFCKR (Streaming Ver.),10390176,[743440],MTHRFCKR,GN2700,['Blasterjaxx'],163151
164708,164964,['GN1101'],20191223,Rules,10367779,[868898],Rules,GN2700,['Jacob Whitesides'],164964
165159,165415,['GN2701'],20191101,Money Brain (feat. Kida Kudz),10345653,[2640954],Money Brain (feat. Kida Kudz),GN2700,['Mad Teeth'],165415
165528,165787,"['GN2701', 'GN2703', 'GN2704']",20180119,James Haskell`s Back Row Beats Workout (Mixed),10131047,"[849753, 722575]",Lovelee Dae (Mixed),GN2700,"['Amine Edge & DANCE', 'Kevin Hedge (Blaze)']",165787
165836,166095,['GN2701'],20191115,Legend EP,10356985,[722336],Legend,GN2700,['Moska'],166095
165848,166107,"['GN2701', 'GN2703']",20190221,Bones (NCS),10253072,[1063563],Bones,GN2700,['Clarx'],166107
166056,166316,"['GN2701', 'GN2703', 'GN2704']",20190329,All Day And Night (Jax Jones & Martin Solveig Present Europa),10267201,"[872840, 166484, 735254, 2763105]",All Day And Night,GN2700,"['Jax Jones', 'Martin Solveig', 'Madison Beer', 'Europa']",166316
166825,167087,['GN2701'],20200313,Shoot for the Stars (Remixes) (feat. Hennsly Phoenix),10402030,[913644],Shoot for the Stars (VIP Edit) (feat. Hennsly Phoenix),GN2700,['Freischwimmer'],167087
167178,167440,['GN1101'],20200312,Bad Girl (feat. Eneli),10401343,[2749811],Bad Girl (Feat. Eneli),GN2700,['PAX Paradise Auxiliary'],167440
167352,167617,"['GN2701', 'GN2704']",20170303,Alone (Remixes),10042987,[943471],Alone (Blazars Remix),GN2700,['Alan Walker'],167617
167763,168028,"['GN2701', 'GN2703']",20190904,Sundown,10324772,[2744774],Sundown,GN2700,['Tariq Creque'],168028
168829,169095,"['GN2701', 'GN2703']",20190625,Never Before (Feat. Jonathan Mendelsohn),10299352,"[188321, 515644]",Never Before (Feat. Jonathan Mendelsohn),GN2700,"['Gareth Emery', 'Ashley Wallbridge']",169095
169066,169333,['GN1101'],20200106,Unlove You (Feat. Ne-Yo) (Club Mix),10371637,[43122],Unlove You (Feat. Ne-Yo) (Club Mix),GN2700,['Armin Van Buuren'],169333
169507,169774,['GN2701'],20191205,Skydrop,10366811,"[354694, 725818]",Skydrop,GN2700,"['R3hab', 'Zroq']",169774
169988,170256,['GN1101'],20191018,Amsterdam Dance Event 2019 (presented by Spinnin&#39; Records) (Streaming Ver.),10339988,[783931],Post Malone (feat. RANI) [Joe Stone Remix],GN2700,['Sam Feldt'],170256
170143,170411,['GN2701'],20190530,Dynamite (GUZ Remix),10291535,"[251866, 180843]",Dynamite (GUZ Dub Remix),GN2700,"['ATFC', 'David Penn']",170411
170400,170669,"['GN2701', 'GN2703', 'GN2704']",20191106,Set Me Free (Feat. Ozimede),10348013,"[2643765, 61182]",Set Me Free (Feat. Ozimede),GN2700,"['FROZT', 'Takano kenichi']",170669
171198,171467,['GN1101'],20200310,Know Me (feat. Kate Stewart),10400203,[857801],Know Me (Feat. Kate Stewart) (Rony Rex Remix),GN2700,['Pat Lok'],171467
172205,172478,['GN1101'],20190906,Limitless (Streaming Ver.),10334222,"[526087, 1183635]",Limitless,GN2700,"['Bassjackers', 'Jaxx & Vega']",172478
173722,173997,"['GN2701', 'GN2703']",20181109,No Tourists,10220296,[105490],Boom Boom Tap,GN2700,['The Prodigy'],173997
173824,174099,"['GN2701', 'GN2703']",20190208,Ride 80X0,10248955,[2085935],Ride 80X0,GN2700,['Lumisade'],174099
174518,174798,"['GN2701', 'GN2703']",20190906,Magic (feat. Kyle Reynolds) (Streaming Ver.),10326268,"[2088081, 2189675]",Magic (feat. Kyle Reynolds),GN2700,"['Asketa', 'Natan Chaim']",174798
176342,176625,"['GN2701', 'GN2703', 'GN2704']",20190305,Show Me Love,10256848,"[504074, 43122]",Show Me Love,GN2700,"['Above & Beyond', 'Armin Van Buuren']",176625
176438,176721,['GN2701'],20200306,Prisma,10399046,[1626225],Prisma,GN2700,['Evokings'],176721
177575,177859,['GN2701'],20191101,N3RF GUN (Club Bounce) (feat. Jonny Stemp & French Pirates),10345667,[893312],N3RF GUN (Club Bounce) (feat. Jonny Stemp & French Pirates),GN2700,['Wild Culture'],177859
177664,177948,['GN2701'],20200117,Feeling Good (Streaming Ver.),10380018,[996721],Feeling Good,GN2700,['Mariana Bo'],177948
178094,178378,"['GN2701', 'GN2704']",20170303,Alone (Remixes),10042987,[943471],Alone (Parx Remix),GN2700,['Alan Walker'],178378
