,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
4198,4207,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20180622,사이 Part.2,10178025,[1958162],그대가,GN0800,['독스테일'],4207
4207,4216,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20160425,씨앗,2681291,[873850],씨앗,GN0800,['소보'],4216
4237,4246,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20190502,휙,10280693,[1228013],휙 (feat. GFU),GN0800,['오주 (OHZU)'],4246
4258,4267,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20131119,The Romantic Approach,2216623,[744982],뻔한 얘기,GN0800,['로맨틱 어프로치'],4267
4281,4290,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160601,스물아홉,2688165,[672866],스물아홉 (Feat. 희재),GN0800,['황윤진'],4290
4284,4293,"['GN1403', 'GN1401']",20170310,Night Train,3705988,[28564],Hamp`s Mambo,GN1400,['Lionel Hampton'],4293
4288,4297,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20180824,빗소리,10197151,[1909842],빗소리,GN0800,['이스트코너 (East Corner)'],4297
4415,4424,"['GN0805', 'GN0801']",20180828,Where,10198473,[531835],후회 (Band Ver.),GN0800,['조형우'],4424
4416,4425,"['GN1401', 'GN1404']",20170510,감성적인 컨트리 음악 모음 Vol.1 (Emotional Country Vocal Vol.1),10060424,[831023],He Reminds Me Of You,GN1400,['Michael Panasuk'],4425
4418,4427,"['GN1401', 'GN1404']",20160509,Detour,2683409,[11837],Detour (Feat. Emmylou Harris),GN1400,['Cyndi Lauper'],4427
4444,4453,"['GN1402', 'GN1401']",20170510,On The Verge,10060224,[1628115],No Matter How Hard It Rains,GN1400,['The Hedgerow Crawlers'],4453
4454,4463,"['GN1403', 'GN1401']",20040126,It Serves You Right To Suffer,326752,[28174],Money (Album Version),GN1400,['John Lee Hooker'],4463
4455,4464,"['GN1402', 'GN1401']",20180831,Weed Garden,10188348,[223484],Waves of Galveston,GN1400,['iron & wine'],4464
4461,4470,"['GN1402', 'GN1401']",20050628,Duchess Of Coolsville - An Anthology,305344,[28638],On Saturday Afternoons In 1963,GN1400,['Rickie Lee Jones'],4470
4502,4511,"['GN1501', 'GN0801', 'GN1504']",20180303,한입만 OST,10144283,[1704395],1도 기억이 안 나,GN0800,['허니스트 (HONEYST)'],4511
4528,4537,"['GN1402', 'GN1401']",20150223,Pilgrim Remix EP,2305898,[232661],Pilgrim (Paula Temple Remix),GN1400,['Fink'],4537
4531,4540,"['GN0805', 'GN0801']",20170316,왜 또 봄이야,10045677,"[695335, 748510, 858236]",왜 또 봄이야 (Inst.),GN0800,"['차오루', '키썸 (Kisum)', '예린 (여자친구)']",4540
4532,4541,"['GN0805', 'GN0801']",20180606,서두르지 말아요,10173857,[1967],서두르지 말아요 (Duet With 존박),GN0800,['조원선'],4541
4543,4552,"['GN1402', 'GN1401', 'GN1407']",20180518,Part Of The Light,10167728,[169717],Such A Simple Thing,GN1400,['Ray LaMontagne'],4552
4585,4594,['GN0801'],20170207,할 말이 없대,10036516,[43811],할 말이 없대,GN0800,['서민영'],4594
4586,4595,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20180504,호밀밭의 베이시스트,10164139,[858681],호밀밭의 베이시스트,GN0800,['네튤농'],4595
4609,4618,"['GN1402', 'GN1401', 'GN1407']",20050913,If Songs Could Be Held,2695750,[406781],It Don`t Matter To The Sun,GN1400,['Rosie Thomas'],4618
4623,4632,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160111,현자타임,2661161,[674794],현자타임,GN0800,['소심한 오빠들'],4632
4625,4634,"['GN1402', 'GN1401']",20170929,Loyalty,10100269,[1815327],Floodplain,GN1400,['The Weather Station'],4634
4694,4703,"['GN1401', 'GN1404']",20090413,Have You Never Been Mellow,154598,[2194],Have You Never Been Mellow,GN1400,['Olivia Newton John'],4703
4735,4744,"['GN1501', 'GN0801', 'GN1504']",20171031,이번 생은 처음이라 OST Part.6,10107310,[727562],Shelter (Feat. 이요한 (OFA)),GN0800,['희진 (GOOD DAY)'],4744
4766,4775,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190822,친구야,10319961,[2113114],징검다리,GN0800,['백아'],4775
4893,4902,['GN0801'],20160826,불후의 명곡 (NEW),2214423,[33626],서쪽하늘,GN0800,['이창휘'],4902
4946,4955,['GN0801'],20051101,내마음의 풍경 G,825653,[13408],파파,GN0800,['권태수'],4955
4982,4991,"['GN1402', 'GN1401']",20100223,Introducing...,810251,[417540],Saturday Nights,GN1400,['Hello Saferide'],4991
4986,4995,"['GN1402', 'GN1401', 'GN1407']",20190415,Travelling Bright,10273671,[2633754],Lulling a Greener Man,GN1400,['David Ian Roberts'],4995
5000,5009,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130322,Ma Baby,2178922,[674794],친구,GN0800,['소심한 오빠들'],5009
5038,5047,"['GN1403', 'GN1401']",20030901,Heavy Love,97612,[27343],Had A Bad Night,GN1400,['Buddy Guy'],5047
5048,5057,"['GN1401', 'GN1404']",20101026,Speak Now (Deluxe Package),1053760,[325867],Never Grow Up,GN1400,['Taylor Swift'],5057
5126,5136,"['GN1401', 'GN1404']",20110510,Favorite Country Duets Vol. 2,165539,[165860],What If I Said (With Steve Wariner) (Album Version),GN1400,['Anita Cochran'],5136
5152,5162,"['GN0801', 'GN0803']",19890801,김세환 베스트,309477,[981],사랑을 노래해요,GN0800,['김세환'],5162
5153,5163,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130613,이야기 하나,2188667,[726001],멀어져가,GN0800,['이보우'],5163
5210,5220,"['GN1402', 'GN1401']",20030826,O,357236,[165435],Cheers Darlin`,GN1400,['Damien Rice'],5220
5214,5224,['GN0801'],20170831,HOT & COLD,10092246,[1908402],시원한 냉커피,GN0800,['호락 (Horock)'],5224
5225,5235,"['GN0805', 'GN0801']",20150202,따뜻,2302632,[4353],"두근두근 오늘은 (Feat. 스윗소로우, 융진, 권순관, 옥상달빛)",GN0800,['심현보'],5235
5261,5271,"['GN1402', 'GN1401']",20171102,Santa Clause Is Coming To Town B/W Prancer`s Got Some Red Spots,10108018,[851073],Santa Claus Is Coming To Town,GN1400,['The Shades'],5271
5289,5299,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20200106,나만 너,10371485,[883080],나만 너,GN0800,['우아한'],5299
5299,5309,"['GN1402', 'GN1401', 'GN1406']",19840521,Southern Exposure,46366,[38706],Empty Room,GN1400,['Alex De Grassi'],5309
5341,5351,"['GN0805', 'GN0801']",20141119,2014 양희은,2291330,[859],참 좋다,GN0800,['양희은'],5351
5355,5365,"['GN0805', 'GN0801']",20190610,구름 위를 걸어 네게 가고 있어,10294768,[2086549],구름 위를 걸어 네게 가고 있어 (Vocal 민유),GN0800,"['소년, 소녀']",5365
5360,5370,"['GN1401', 'GN1404']",20130719,Love Songs - 100 Hits,2195854,[104850],Amazed,GN1400,['Lonestar'],5370
5369,5379,"['GN1401', 'GN1404']",20101026,Speak Now (Deluxe Package),1053760,[325867],Back To December (US Version),GN1400,['Taylor Swift'],5379
5388,5398,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20140620,너를 그리다,2261738,[775787],바다,GN0800,['파마씨 (Pharmacy)'],5398
5392,5402,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20141224,어바웃 재주소년,2296607,[108185],2시 20분 (Live Ver.),GN0800,['재주소년'],5402
5407,5417,"['GN1401', 'GN1404']",19940101,Roy Clark & Joe Pass Play Hank Williams,3005351,[1291073],Honky Tonk Blues,GN1400,['Roy Clark & Joe Pass'],5417
5410,5420,"['GN1403', 'GN1401']",20010628,House Of The Blues,65671,[28174],Leave My Wife Alone,GN1400,['John Lee Hooker'],5420
5420,5430,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20170530,이유도 없이 나는 섬으로 가네,10057674,[1702795],너무 좋아,GN0800,['도마'],5430
5458,5468,"['GN1401', 'GN1404']",20110607,Ronnie Dunn,2150401,[697556],Cost Of Livin`,GN1400,['Ronnie Dunn'],5468
5478,5488,"['GN1403', 'GN1401']",20160422,Live In Sweden 1987,2917053,[1230872],Mojo Boogie,GN1400,['Johnny Winter & Dr. John'],5488
5493,5503,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20171203,젊은이,10116340,[772896],사막의 나무,GN0800,['유하'],5503
5519,5529,['GN0801'],00000000,추억과 낭만의 포크송,2056986,[13162],연가,GN0800,['은희'],5529
5534,5544,"['GN0804', 'GN0801']",20010800,가을이 빨간 이유,414651,[6179],모래시계,GN0800,['김원중'],5544
5543,5553,"['GN1402', 'GN1401', 'GN1407']",20190415,I`ll Ride With You,10273745,[833121],I`ll Ride With You,GN1400,['Cody(코디)'],5553
5621,5631,"['GN0801', 'GN0803']",19891100,포크송 15년 결산 이연실 고운노래 모음집,339648,[466],노을,GN0800,['이연실'],5631
5622,5632,"['GN1402', 'GN1401']",20121027,Defenestration,2253059,[771954],Rue Malbec,GN1400,['Homemade Empire'],5632
5674,5684,"['GN1402', 'GN1401']",20131126,Starting New,2217861,[402382],Starting New,GN1400,['Louis Yoelin'],5684
5692,5702,"['GN1403', 'GN1401', 'GN1407']",20041001,A Riot In Blues,2314025,[858965],I`m In The Mood,GN1400,['Arbee Stidham'],5702
5701,5711,"['GN0801', 'GN0803']",19950300,노동가요 공식음반 1,8606,[101058],민들레처럼,GN0800,['꽃다지'],5711
5708,5718,"['GN0805', 'GN0801']",20151029,안녕 (Hello),2647546,[913103],Good Morning,GN0800,['동희'],5718
5731,5741,"['GN0508', 'GN0804', 'GN0502', 'GN0801', 'GN0501']",20091210,레 미제라블,741753,[2800],그대는 나즈막히,GN0800,['루시드폴'],5741
5733,5743,"['GN0805', 'GN0801']",20150529,초여름 소곡집,2320839,[54988],스며든 밤,GN0800,['더필름'],5743
5746,5756,"['GN1402', 'GN1401']",20110328,Acoustic Joys,1230459,[531004],Larmes De Caramel,GN1400,['Elsa Kopf'],5756
5777,5787,"['GN1402', 'GN1401']",20180615,Meine grossen Erfolge - nur fur Euch,4697608,"[646871, 184313]",Lass die Tr&#228;ume nie verloren geh&#39;n,GN1400,"['Monika Martin', 'Karel Gott']",5787
5809,5819,"['GN1401', 'GN1404']",20121217,American Beautiful,2171562,[715238],American Beautiful,GN1400,['The Henningsens'],5819
5896,5906,"['GN1402', 'GN1401']",19970301,Solitude Standing,27773,[2119],Luka,GN1400,['Suzanne Vega'],5906
5945,5955,"['GN1402', 'GN1401']",20060925,Meek Warrior,2340483,[723013],Gone Beyond,GN1400,['Akron/Family'],5955
5949,5959,"['GN0801', 'GN0802']",19760406,한사람 / 세월이 가면,743318,[859],내사랑 그대곁에,GN0800,['양희은'],5959
5971,5981,"['GN1401', 'GN1404']",20070127,Country To The Bone (컨트리와 락),2307812,[839534],Home,GN1400,['David Cooler'],5981
6000,6010,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160524,When I Begin,2683581,[968452],독백,GN0800,['오왠 (O.WHEN)'],6010
6035,6045,"['GN1402', 'GN1401']",20200227,Garden Song,10394273,[1816548],Garden Song,GN1400,['Phoebe Bridgers'],6045
6045,6055,['GN0801'],19941200,우리동네 사람들 하나,6396,[101360],종이 비행기,GN0800,['우리 동네 사람들'],6055
6047,6057,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20180409,봄 그리기,10155587,[1201784],봄 그리기,GN0800,['장난감 프로젝트'],6057
6061,6071,"['GN1402', 'GN1401']",19960903,Pete Seeger: A Link In The Chain,336411,[28574],Turn! Turn! Turn! (To Everything There Is A Season),GN1400,['Pete Seeger'],6071
6072,6082,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20170210,공기남 X 고닥 EP,10037486,"[696707, 758679]",봄이 되어줄게 (Feat. 그_냥),GN0800,"['공기남', '고닥']",6082
6080,6090,"['GN1402', 'GN1401']",20070908,A Book Like This,709255,[436443],Wasted,GN1400,['Angus & Julia Stone'],6090
6086,6096,"['GN0508', 'GN0804', 'GN0502', 'GN0801', 'GN0501']",20091210,레 미제라블,741753,[2800],평범한 사람,GN0800,['루시드폴'],6096
6092,6102,"['GN1403', 'GN1401', 'GN1405']",19760000,Live At The Old Waldorf,47866,[28426],Bad Luck Baby,GN1400,['Michael Bloomfield'],6102
6100,6110,"['GN1403', 'GN1401']",20180605,"Blue Legends, Vol. 4",5092295,[28789],Let Your Conscience Be Your guide,GN1400,['Sonny Boy Williamson'],6110
6109,6119,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20110117,사랑에 빠져본 적 있나요 With Ra.D (Acoustic Ver.),1140958,[467880],사랑에 빠져본 적 있나요 (With Ra.D) (Acoustic Ver.),GN0800,['스탠딩 에그'],6119
6121,6131,"['GN1403', 'GN1401']",20110509,Yancey`s Blues - (The Dave Cash Collection),4585136,[28150],Yancey Special,GN1400,['Jimmy Yancey'],6131
6132,6142,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20161014,가을연가,10006160,[758147],가을연가 (Feat. 선엘),GN0800,['플라스틱'],6142
6168,6178,"['GN1402', 'GN1401']",20060221,Songs Of Russia Old & New / Russian Gypsy,347538,[29624],Noch Tikha (Quiet Night),GN1400,['Theodore Bikel'],6178
6181,6191,"['GN0804', 'GN0801']",20071230,라이브 카페 1 & 2,372813,[1148],가시나무 (시인과 촌장),GN0800,['장철웅'],6191
6194,6204,"['GN1403', 'GN1401']",20050307,Screamin` And Cryin`,355468,[30063],Muddy Jumps One (Eng 30 Nov 1948 Chicago),GN1400,['Muddy Waters'],6204
6201,6211,"['GN1501', 'GN0801', 'GN1504']",20180711,투제니 (TO.JENNY) OST Part.1,10183619,[906204],논현동 삼겹살,GN0800,['김성철'],6211
6210,6220,"['GN1402', 'GN1401', 'GN1407']",20180518,Part Of The Light,10167728,[169717],Part of the Light,GN1400,['Ray LaMontagne'],6220
6244,6254,"['GN0801', 'GN0803']",20021112,Collection: My Way 1964/1996,29718,[2960],어느 60대 노부부 이야기,GN0800,['김광석'],6254
6261,6271,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20180816,인사,10194613,[978330],인사,GN0800,['레코드벨'],6271
6280,6290,"['GN0801', 'GN0803']",19830310,"작은새, 푸른 하늘 아래로",2174047,[7826],푸른 하늘 아래로,GN0800,['김정호'],6290
6289,6299,"['GN1402', 'GN1401', 'GN1405']",19681000,Hurdy Gurdy Man,47056,[28428],A Sunny Day,GN1400,['Donovan'],6299
6359,6369,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20180602,이름모를 꽃,10172922,[755655],이름모를 꽃,GN0800,['소소한 프로젝트'],6369
6368,6378,"['GN0805', 'GN0509', 'GN0801']",20200317,치사해,10403394,[905939],치사해,GN0800,['김한울 (Kim HanOul)'],6378
6381,6391,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20161216,눈꽃,10023646,[758147],눈꽃,GN0800,['플라스틱'],6391
6465,6475,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160627,다시 숲 속으로,2693793,[433105],두 나무,GN0800,['생각의 여름'],6475
6497,6507,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20151014,타인의 삶,2644665,[873850],좌뇌로 쓴 편지 (Feat. 배창복),GN0800,['소보'],6507
6501,6511,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20170608,그리워합니다,10069195,[782819],"아빠, 설명해주세요",GN0800,['에디전 (뷰티핸섬)'],6511
6528,6538,"['GN1402', 'GN1401']",20130227,Life,2176518,[718631],I Love Him,GN1400,['Eighty'],6538
6542,6552,['GN0801'],20150306,무교동 포크음악의 전설 7080 쎄시봉,2307626,[981],토요일 밤 (with 윤형주),GN0800,['김세환'],6552
6556,6566,"['GN1403', 'GN1401']",20130726,Rhythm & Blues,2195271,[27343],I Go By Feel,GN1400,['Buddy Guy'],6566
6624,6634,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20190908,Boy meet Girl,10326429,[790810],Boy meet Girl (Vocal by 승환),GN0800,['platz (플랏츠)'],6634
6634,6644,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20171119,7102,10112488,[724325],8월 밤의 고백,GN0800,['김사월'],6644
6637,6647,"['GN1402', 'GN1401']",20140801,Angus & Julia Stone (Deluxe),2271246,[436443],Do Without,GN1400,['Angus & Julia Stone'],6647
6656,6666,['GN0801'],20160811,Live & More,2703682,[100757],비온 후 맑음,GN0800,['자전거 탄 풍경'],6666
6662,6672,"['GN1501', 'GN0801', 'GN1504']",20131018,응답하라 1994 OST Part 1,2211383,[699632],서울 이곳은 (Acoustic Ver.),GN0800,['로이킴'],6672
6713,6723,"['GN0804', 'GN0801']",20050308,Debut & Fade Away,301051,[6419],이대 앞 길,GN0800,['양병집'],6723
6748,6758,"['GN1501', 'GN0801', 'GN1504']",20130608,몬스타 OST Part 4,2188185,[510447],선잠 (나 그대의 사랑이 되리) (Inst.),GN0800,['제이레빗(J Rabbit)'],6758
6763,6773,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20140902,"해녀, 이름을 잇다",2279620,[10497],길고 긴 숨,GN0800,['윤영배'],6773
6786,6796,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20180713,우리의 이야기는 끝일까,10184588,[860455],우리의 이야기는 끝일까,GN0800,['유지희'],6796
6814,6824,"['GN1402', 'GN1401']",20050830,"Bootleg Series, Vol. 7 : No Direction Home",308492,[7313],Blowin` In The Wind (Live Ver.),GN1400,['Bob Dylan'],6824
6849,6859,"['GN1402', 'GN1401']",20130215,"Son Of Rogues Gallery: Pirate Ballads, Sea Songs & Chanteys",153121,"[27122, 48737]",The Mermaid,GN1400,"['Patti Smith', 'Johnny Depp']",6859
6861,6871,"['GN1403', 'GN1401']",20060201,Love Songs,316386,[2977],At Last,GN1400,['Etta James'],6871
6890,6900,"['GN0508', 'GN0804', 'GN0801']",20021127,Soony 6,1100688,[1514],흔들리는 대로,GN0800,['장필순'],6900
6913,6923,"['GN1403', 'GN1401']",20020226,Gary Moore The Best Of The Blues,16084,[12443],Walking By Myself,GN1400,['Gary Moore'],6923
6973,6983,"['GN0805', 'GN0801']",20141029,왜,2287862,[728752],왜 (Feat. NY물고기),GN0800,['안수지'],6983
6979,6989,"['GN1401', 'GN1404']",19990101,Your Love Amazes Me,10318622,[29672],Go Rest High On That Mountain,GN1400,['Vince Gill'],6989
7000,7010,"['GN1401', 'GN1407', 'GN1404']",20180817,On My Way to You,10194653,[2243572],On My Way to You,GN1400,['Cody Johnson'],7010
7014,7024,"['GN0804', 'GN0801']",20051213,Tong生 Tong死,311421,[169555],남자는 여자를 귀찮게 해,GN0800,['나무자전거'],7024
7034,7044,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20200408,"너와, 제주",10413855,[2297351],"너와, 제주",GN0800,['조제 (Joje)'],7044
7060,7070,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20170613,남이 될 수 있을까,10070846,"[792022, 714975]",남이 될 수 있을까,GN0800,"['볼빨간사춘기', '스무살']",7070
7063,7073,"['GN0501', 'GN0502', 'GN0503', 'GN0509', 'GN0805', 'GN0801', 'GN0601']",20121217,오빠는 이러려고 너 만나는 거야,2170240,[670112],사랑은 보수 섹스는 진보,GN0800,['음란소년'],7073
7109,7119,"['GN1401', 'GN1406', 'GN1404']",19980929,Super Hits,349012,[222382],All Roads Lead To You,GN1400,['Steve Wariner'],7119
7138,7148,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160120,2집 이인자의 철학,2662853,[681291],관계,GN0800,['이호석'],7148
7172,7182,"['GN1402', 'GN1401']",20191213,So I Don&#39;t Let Me Down,10363699,[2741201],So I Don&#39;t Let Me Down,GN1400,['Clinton Kane'],7182
7178,7188,['GN0801'],20170808,조동진 Remaster,10085902,[530],그 (Remastered),GN0800,['조동진'],7188
7180,7190,"['GN0801', 'GN0803']",19950301,김광석 다시 부르기 II,10187738,[2960],그녀가 처음 울던 날,GN0800,['김광석'],7190
7221,7231,"['GN1403', 'GN1401']",20030304,Let's Cut It - The Very Best Of Elmore James,321124,[27494],Hawaiian Boogie,GN1400,['Elmore James'],7231
7250,7260,['GN0801'],19940501,70 골든 통기타 모음집2,345182,[833],맨처음 고백,GN0800,['송창식'],7260
7267,7277,"['GN1401', 'GN1404']",20160805,Kill The Lights (Deluxe Editon),2703770,[762382],Kick The Dust Up,GN1400,['Luke Bryan'],7277
7296,7306,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160708,7ROG543,2696439,[991662],넌 좋은 사람이야,GN0800,['옥상거지'],7306
7300,7310,"['GN0508', 'GN0501', 'GN0502', 'GN0801', 'GN0804']",20030214,Bluedawn,29663,[106211],스무살,GN0800,['푸른 새벽'],7310
7311,7321,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20190319,정말 좋다니까,10262437,[789981],정말 좋다니까 (feat. 박성욱 of 마리슈),GN0800,['도리토리'],7321
7342,7352,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130708,말이되지,2191745,[727683],말이되지,GN0800,['초콜릿 노트'],7352
7351,7361,"['GN1402', 'GN1401']",20160114,For You,2661771,[943308],Tides,GN1400,['Twin Bandit'],7361
7411,7421,['GN0901'],20200302,Old Souls,10396102,[2857103],Old Souls,GN1400,['Chlo&#233; Caroline'],7421
7415,7425,['GN0801'],20111117,김두수 시오리길,2050737,[11573],시오리길,GN0800,['김두수'],7425
7424,7434,"['GN1401', 'GN1404']",20160603,Obsessed,2667727,[732749],From The Ground Up,GN1400,['Dan & Shay'],7434
7489,7499,"['GN0805', 'GN0801']",20140411,너 사용법,2249449,[601979],밀당의 고수,GN0800,['에디킴'],7499
7494,7504,"['GN1401', 'GN1404']",20140930,Full Of Cheer,2293477,[773981],Angels We Have Heard On High,GN1400,['Home Free'],7504
