artist,title,English_clean_lyric
  H.E.R.  ,Hard Place (Single Version),day faith patience sleep night mine heart nothing love place way love place choice poison tear one reason stay stay heart nothing love place way love place way love place caught love place nothing love place believe test head tell relax react choose lose change catch catch pick wipe choose lose change catch catch catch change catch strong dead wrong fight lose least hard right hard good good hard right hard right hard hard hard rather ever even even maybe ever ever
  Aretha Franklin  ,Good Times,everybody groove time stay soul night clock time mean fun get groove time stay soul night night day night day groove time stay soul night clock care cause time way get groove time soul night night day night day stay come soul brotha groove care knockin door get let feel let get let swingin let stay move help find good good good good nothin swingin good long much much long long long
  Luther Vandross  ,A House Is Not A Home,chair chair one chair house house home one one room room nothing gloom room house house home heart name face game tear heart house home stair please love house home stair please love love love love love love baby love love love love love love sit hold kiss goodnight call darling let mistake keep mean live turn turn say mean live turn turn say need drive think tight broken crazy little key key crazy still even still even far apart suddenly pretty apart alone still alone still still still still still well well well well still still still still
  전지애  ,Why Why,
  마호가니 킹  ,브래드씨 이야기,
  안태연  ,Love U (크리스마스에는),story carnation love love love
  B2K  ,Take It To The Floor,mon whoooo kno wat track talkin tank wat flo brag mine dont tyme game thang name wats name cant hang cant tha place trak tank holdin aint move broke let wat window wall floor floor baby dont fool dont baby night break dawn break dawn see mine leavin wit youre lookin gim aint move broke let let wat way window let know put get let brake tha come get know break let get get take take tell take bet get get know get get take big errybody ready dont mean wat watz right spanked big pro fessional ready good wat strong stop wat pro fessional ready good honestly back never well anyway yet trust hard hard long back sore back never well yet
  John Legend  ,Same Old Story,nobody buying truth fact heart chorus story question nobody heart way chorus story bridge wool eye chorus story lie get use promise stay lose tell tell overreact ask stay picture move tell tell try pull think keep say tell tell keep good old verse good old warm cold outside old outro together slowly slowly even together slowly slowly slowly slowly
  휘성 (Realslow)  ,Interlude (With 효리),
  박지훈  ,Young 20 (Prod. 이대휘),babe babe man finger finger shawty finger take make love take make love stay young good sure young never well never forever ever
  Keith Sweat  ,(There You Go) Tellin` Me No Again,friend friend girl time love holdin friend dont friend dont life baby somebody search baby goin friend friend sadness world friend friend friend love friend tellin tellin give tell keep tellin tellin find tellin tellin thinkin mine say say tellin tellin tellin girl take take win take tellin tellin tellin mine ready girl searchin girl girl good whole girl please really really really sometimes
