artist,title,English_clean_lyric
  Freddie King  ,I`M Ready,well ready willin able rock roll night ready willin able rock roll night come pretty baby gon na rock gon na roll broad daylight ready able willin able better come go gon na rock roll till tomorrow bout three talkin phone speed send letter cause read long cause gone gon na rock roll night long cause ready willin able rock roll night ready willin able rock roll night come pretty baby gon na rock gon na roll tomorrow night talkin phone speed send letter cause read long cause gone gon na rock roll night long cause ready willin able rock roll night ready willin able rock roll night come pretty baby gon na rock gon na roll tomorrow night
  양희은  ,하얀 목련,
  이원재  ,좋아,
  윤도현  ,Sparks Fly,sparks fly sparks fly feel sparks fly sparks fly sparks fly feel sparks fly woo woo woo woo woo woo woo woo sparks fly sparks fly sparks fly sparks fly feel sparks fly sparks fly feel sparks fly woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo
  송창식  ,피리부는 사나이,
  원프러스원  ,당신의 모든 것을,
  The Allman Brothers Band  ,No One To Run With (Album Version),everybody wants know jimmy gone left town doubt coming back home well tony got job three kids lovely wife working commerce bank rest life chorus nobody left run anymore nobody left crazy things used nobody left run anymore gon na hit road adios friend go someplace start know going like gypsy road go someplace join traveling show chorus nobody left run anymore nobody wants crazy things used nobody left run anymore nobody left run anymore nobody left run anymore think jimmy must right idea packed stuff got right know sure ok realize jimmy trying say chorus nobody left run anymore nobody wants crazy things used nobody left run anymore nobody left run anymore nobody left run anymore
  Emmylou Harris  ,Wayfaring Stranger (Remastered LP Ver.),poor wayfaring stranger traveling thru world woe yet sickness toil danger bright world go going see father going ram going jordan going home know dark clouds gather around know way rough steep yet beauteous fields lie god redeemed vigils keep going see mother said meet come going jordan going home
  Merle Haggard  ,That`s The Way Love Goes (Album Version),throwing horseshoes left shoulder spent life looking four leafed clover ran chasing rainbows honey love way love goes way love goes babe music god made world sing never gets old grows losing makes sorry say
  Mayumi Itsuwa  ,Tokei,
  루시드폴  ,노래할게,
  소리새  ,그대 그리고 나,
  Carrie Underwood  ,Southbound,got pontoon boat yamaha people dressed like panama small town spring break every weekend round place bunch boys tryna catch eyes pretty girls walking redneck margaritas two one old marina yeah tan lines gas station cheap sunglasses coming around chorus get little southbound unwound tennessee honey kinda buzz south sounds loud summer drippin us river bank party cove long floats rock boat lookin get yeah get little southbound southbound get little southbound southbound verse moe got ticket wake zone katie one take slow cause dancin dock two clock yeah fish bitin cause party old men thinkin bout goin home redneck margaritas two one old marina yeah chorus gon na get little southbound unwound tennessee honey kinda buzz south sounds loud summer drippin us river bank party cove long floats rock boat lookin get yeah get little southbound southbound get little southbound southbound oh yeah bridge yeah got roof swing swingin like chandelier little bit heaven water ride need much couple beers got ta love time year getting southbound southbound chorus let get little southbound unwound tennessee honey kinda buzz south sounds loud summer drippin us river bank party cove long floats rock boat lookin get get little southbound southbound get little southbound southbound let get little southbound southbound get little southbound southbound oh yeah
  김종환  ,함안,
  이수만  ,행복,
  Pete Seeger  ,Aimee Semple Mcpherson,ever hear story aimee mcpherson aimee mcpherson wonderful person weight hundred eighty hair red preached wicked sermon papers said chorus hi dee hi dee hi dee hi ho dee ho dee ho dee ho aimee built radio station broadcast preaching nation found man named armistead knew enough run radio aimee stuff held camp meeting ocean park preached early morning til dark said benediction folded tent nobody knew aimee went aimee mcpherson got back journey told tale district attorney said kidnapped lonely trail spite questions stuck tale well grand jury started investigation uncovered lot spicy information found love nest carmel sea liquor expensive loving free found cottage breakfast nook folding bed worn look slats busted springs loose dents mattress fitted aimee caboose well took poor aimee threw jail last heard bail send stretch guess worked awful mess radio ray going hound going yet found got description got late sin got lost lot weight end story usual way lady preacher holiday get moral gal cause got lot cottages carmel sea
